nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
Biscoito Maizena Piraquê Pacote 175g,https://www.paodeacucar.com/produto/1606434/biscoito-maizena-piraque-pacote-175g,30.0,134.0,21.0,2.3,4.3,1.9,0.7,9.0,102.0,2025-10-16 09:21:39,Não especificada,7896024761651
Queijo Grana Lascas Gran Formaggio 150g,https://www.paodeacucar.com/produto/446829/queijo-grana-lascas-gran-formaggio-150g,30.0,124.0,0.8,10.0,9.0,5.0,0.0,0.0,158.0,2025-10-16 09:21:57,Não especificada,7897974401277
Queijo Prato Lanche Tirolez 350g,https://www.paodeacucar.com/produto/113477/queijo-prato-lanche-tirolez-350g,30.0,100.0,0.0,7.0,8.0,5.0,0.0,0.0,168.0,2025-10-16 09:22:15,Não especificada,15813
Queijo Parmesão Ralado Grosso QUALITÁ Pacote 100g,https://www.paodeacucar.com/produto/62408/queijo-parmesao-ralado-grosso-qualita-pacote-100g,10.0,47.0,0.0,4.0,3.0,2.0,0.0,0.0,74.0,2025-10-16 09:22:51,Não especificada,7895000346042
Tomate-Uva Sweet Grape Qualitá 180g,https://www.paodeacucar.com/produto/190519/tomate-uva-sweet-grape-qualita-180g,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 09:23:09,Não especificada,7895000362356
Queijo Frescal Ultrafiltrado Polenghi Pote 400g,https://www.paodeacucar.com/produto/126245/queijo-frescal-ultrafiltrado-polenghi-pote-400g,30.0,51.0,0.9,3.6,3.6,2.9,0.0,0.9,119.0,2025-10-16 09:23:45,Não especificada,7896207613241
Queijo Tipo Grana Ralado Gran Formaggio Pacote 100g,https://www.paodeacucar.com/produto/17200/queijo-tipo-grana-ralado-gran-formaggio-pacote-100g,10.0,38.0,0.0,3.0,2.8,1.7,0.0,0.0,53.0,2025-10-16 09:24:03,Não especificada,7897974400041
Queijo Prato Fatiado Sadia 150g,https://www.paodeacucar.com/produto/1548199/queijo-prato-fatiado-sadia-150g,30.0,103.0,0.6,8.3,7.5,5.7,0.0,0.6,120.0,2025-10-16 09:24:21,Não especificada,7891515592080
Queijo Prato Fatiado Light Zero Lactose Tirolez 150g,https://www.paodeacucar.com/produto/355488/queijo-prato-fatiado-light-zero-lactose-tirolez-150g,30.0,87.0,0.0,7.5,0.2,4.2,0.0,0.0,190.0,2025-10-16 09:24:39,Não especificada,7896030520228
Queijo Brie Fracionado Vigor 120g,https://www.paodeacucar.com/produto/472045/queijo-brie-fracionado-vigor-120g,30.0,101.0,0.0,5.1,9.0,5.9,0.0,0.0,180.0,2025-10-16 09:24:57,Não especificada,7891999005830
Queijo Gorgonzola Fracionado Faixa Azul 100g,https://www.paodeacucar.com/produto/1627325/queijo-gorgonzola-fracionado-faixa-azul-100g,30.0,108.0,0.4,5.9,0.3,5.5,0.0,0.4,315.0,2025-10-16 09:25:15,Não especificada,7896625211425
Pepino Japones Extra Granel 400g (1 Unidade),https://www.paodeacucar.com/produto/54512/pepino-japones-extra-granel-400g-(1-unidade),50.0,7.0,1.7,0.0,0.0,0.0,0.0,0.0,10.0,2025-10-16 09:25:50,Não especificada,337342
Queijo Mussarela Fatiado Itambé 300g,https://www.paodeacucar.com/produto/1614365/queijo-mussarela-fatiado-itambe-300g,30.0,96.0,0.6,7.2,7.2,4.0,0.0,0.0,128.0,2025-10-16 09:26:08,Não especificada,7896051166320
Queijo Parmesão Faixa Azul Vigor Pedaço 200g,https://www.paodeacucar.com/produto/374/queijo-parmesao-faixa-azul-vigor-pedaco-200g,30.0,127.0,0.0,8.7,9.8,4.2,0.0,0.0,274.0,2025-10-16 09:26:43,Não especificada,386982
Iogurte Integral Natural Nestlé Copo 170g,https://www.paodeacucar.com/produto/140452/iogurte-integral-natural-nestle-copo-170g,170.0,126.0,9.1,6.8,7.0,4.4,0.0,0.0,126.0,2025-10-16 09:27:19,Não especificada,7891000072950
Bife De Filé De Frango Resfriado 550g,https://www.paodeacucar.com/produto/164725/bife-de-file-de-frango-resfriado-550g,100.0,280.0,0.0,33.0,13.0,4.0,0.0,0.0,105.0,2025-10-16 09:27:37,Não especificada,95877
Queijo Fundido Cheddar Qualitá 120g,https://www.paodeacucar.com/produto/753004/queijo-fundido-cheddar-qualita-120g,30.0,84.0,3.7,3.2,6.3,3.3,0.0,0.0,426.0,2025-10-16 09:27:55,Não especificada,7895000521661
Queijo Prato Fatiado Light Tirolez 150g,https://www.paodeacucar.com/produto/355486/queijo-prato-fatiado-light-tirolez-150g,30.0,87.0,0.0,7.5,0.2,4.2,0.0,0.0,190.0,2025-10-16 09:28:31,Não especificada,7896030520211
Queijo Mussarela Light Tirolez Fatiado 150g,https://www.paodeacucar.com/produto/172117/queijo-mussarela-light-tirolez-fatiado-150g,30.0,0.0,0.0,6.0,0.4,0.0,0.0,0.0,468.0,2025-10-16 09:28:50,Não especificada,77521
Uva-Passa Escura sem Semente Qualitá Pote 150g,https://www.paodeacucar.com/produto/1623223/uva-passa-escura-sem-semente-qualita-pote-150g,30.0,90.0,24.0,1.0,0.0,0.0,1.2,17.0,0.0,2025-10-16 09:29:26,Não especificada,7895000529377
Queijo Processado UHT Cheddar Light Polenghi Sandwich-In 144g,https://www.paodeacucar.com/produto/68455/queijo-processado-uht-cheddar-light-polenghi-sandwich-in-144g,30.0,58.0,3.0,4.8,0.1,1.5,0.0,2.3,396.0,2025-10-16 09:29:44,Não especificada,7891143011069
Queijo Processado UHT Original Polenguinho 68g 4 Unidades,https://www.paodeacucar.com/produto/321738/queijo-processado-uht-original-polenguinho-68g-4-unidades,30.0,72.0,1.6,2.8,0.2,4.2,0.0,1.0,179.0,2025-10-16 09:30:20,Não especificada,7891143017436
Queijo Frescal Ultrafiltrado Light Danubio Pote 250g,https://www.paodeacucar.com/produto/53139/queijo-frescal-ultrafiltrado-light-danubio-pote-250g,50.0,62.0,2.1,6.8,2.9,1.8,0.0,0.0,228.0,2025-10-16 09:30:38,Não especificada,7896068911180
Queijo Processado UHT Cheddar Polenghi Sandwich-In 144g,https://www.paodeacucar.com/produto/98113/queijo-processado-uht-cheddar-polenghi-sandwich-in-144g,30.0,77.0,2.6,3.9,0.2,3.9,0.0,1.9,364.0,2025-10-16 09:31:31,Não especificada,7891143001206
Cenoura Comum QUALITÁ Bandeja 500g,https://www.paodeacucar.com/produto/72562/cenoura-comum-qualita-bandeja-500g,50.0,21.0,4.8,0.0,0.0,0.0,0.0,0.0,27.0,2025-10-16 09:31:49,Não especificada,7895000265626
Queijo Brie Polenghi A Queijaria 125g,https://www.paodeacucar.com/produto/24346/queijo-brie-polenghi-a-queijaria-125g,30.0,103.0,0.7,5.1,0.2,6.3,0.0,0.2,179.0,2025-10-16 09:32:23,Não especificada,7891143013308
Queijo Brie POLENGHI Selection Pedaço 200g,https://www.paodeacucar.com/produto/2285/queijo-brie-polenghi-selection-pedaco-200g,30.0,104.0,0.7,5.1,0.2,6.3,0.0,0.2,179.0,2025-10-16 09:32:41,Não especificada,7896207613258
Ricota Fresca Tirolez 400g,https://www.paodeacucar.com/produto/130554/ricota-fresca-tirolez-400g,30.0,52.0,0.0,4.0,4.0,2.0,0.0,0.0,25.0,2025-10-16 09:32:59,Não especificada,2585
Pão de Forma Integral Pullman Artesano Pacote 500g,https://www.paodeacucar.com/produto/405456/pao-de-forma-integral-pullman-artesano-pacote-500g,50.0,128.0,23.0,5.4,1.5,0.4,2.7,4.4,187.0,2025-10-16 09:33:17,Não especificada,7896002303460
Queijo Mussarela Stick Tirolez 240g 8 Unidades,https://www.paodeacucar.com/produto/1598121/queijo-mussarela-stick-tirolez-240g-8-unidades,30.0,106.0,0.1,7.5,0.2,5.1,0.0,0.1,147.0,2025-10-16 09:33:35,Não especificada,7896030521560
Queijo Frescal Ultrafiltrado Polenghi Frescatino Pote 250g,https://www.paodeacucar.com/produto/49196/queijo-frescal-ultrafiltrado-polenghi-frescatino-pote-250g,30.0,58.0,0.0,3.6,4.8,3.1,0.0,0.0,141.0,2025-10-16 09:33:53,Não especificada,7896207640049
Queijo Minas Padrão 500g,https://www.paodeacucar.com/produto/14090/queijo-minas-padrao-500g,30.0,113.0,0.0,6.6,9.6,6.0,0.0,0.0,162.0,2025-10-16 09:34:11,Não especificada,7896183203030
Queijo Mussarela Qualitá? Peça 450g,https://www.paodeacucar.com/produto/115616/queijo-mussarela-qualita?-peca-450g,30.0,106.0,0.0,8.3,8.1,4.9,0.0,0.0,222.0,2025-10-16 09:34:46,Não especificada,487092
Requeijão Cremoso Light TIROLEZ Copo 200g,https://www.paodeacucar.com/produto/189013/requeijao-cremoso-light-tirolez-copo-200g,30.0,56.0,0.7,2.6,0.1,3.3,0.0,0.7,147.0,2025-10-16 09:35:05,Não especificada,7896030518751
Café Torrado e Moído Tradicional Melitta Caixa 500g,https://www.paodeacucar.com/produto/37565/cafe-torrado-e-moido-tradicional-melitta-caixa-500g,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 09:35:23,Não especificada,7891021006125
Creme de Queijo Ricota Light Tirolez Pote 200g,https://www.paodeacucar.com/produto/451667/creme-de-queijo-ricota-light-tirolez-pote-200g,30.0,44.0,0.8,2.7,3.3,2.1,0.0,0.8,117.0,2025-10-16 09:35:41,Não especificada,7896030519611
Queijo Mussarela de Búfala Cerejinha Búfalo Dourado 150g,https://www.paodeacucar.com/produto/361678/queijo-mussarela-de-bufala-cerejinha-bufalo-dourado-150g,30.0,95.0,2.0,6.0,7.2,5.2,0.0,0.0,60.0,2025-10-16 09:36:39,Não especificada,7898934645359
Queijo Mussarela Light TIROLEZ Pedaço 330g,https://www.paodeacucar.com/produto/149682/queijo-mussarela-light-tirolez-pedaco-330g,30.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,223.0,2025-10-16 09:37:19,Não especificada,26703
Queijo Brie Ile de France 125g,https://www.paodeacucar.com/produto/456515/queijo-brie-ile-de-france-125g,30.0,89.0,0.0,6.0,7.2,5.1,0.0,0.0,168.0,2025-10-16 09:37:37,Não especificada,3161712996146
Queijo Mussarela Fatiado Zero Lactose Président 150g,https://www.paodeacucar.com/produto/1635269/queijo-mussarela-fatiado-zero-lactose-president-150g,30.0,96.0,0.6,7.2,7.2,4.0,0.0,0.6,128.0,2025-10-16 09:38:31,Não especificada,7891097105074
Queijo Frescal Ultrafiltrado Light Polenghi Frescatino Pote 250g,https://www.paodeacucar.com/produto/50082/queijo-frescal-ultrafiltrado-light-polenghi-frescatino-pote-250g,30.0,41.0,1.3,3.7,2.3,1.4,0.0,0.0,142.0,2025-10-16 09:38:51,Não especificada,7896207640056
Queijo Prato Président Gran Reserva 150g,https://www.paodeacucar.com/produto/1566865/queijo-prato-president-gran-reserva-150g,30.0,113.0,0.0,8.7,8.7,6.0,0.0,0.0,109.0,2025-10-16 09:39:31,Não especificada,7891097104701
Queijo Provolone Sem Casca Fatiado 200g,https://www.paodeacucar.com/produto/121269/queijo-provolone-sem-casca-fatiado-200g,30.0,90.0,0.0,8.0,6.0,4.0,0.0,0.0,330.0,2025-10-16 09:40:10,Não especificada,71727
Queijo Parmesão Ralado Zero Lactose GRAN MESTRE Pacote 40g,https://www.paodeacucar.com/produto/325332/queijo-parmesao-ralado-zero-lactose-gran-mestre-pacote-40g,10.0,42.0,0.1,3.8,0.1,1.8,0.0,0.1,98.0,2025-10-16 09:40:29,Não especificada,7898908207088
Queijo Minas Padrão Vegetal Vida Veg 200g,https://www.paodeacucar.com/produto/1376996/queijo-minas-padrao-vegetal-vida-veg-200g,30.0,83.0,8.8,1.9,5.5,0.8,0.4,0.0,15.4,2025-10-16 09:41:26,Não especificada,7898958161538
Queijo Mini Saint Paulin Babybel 100g 5 Unidades,https://www.paodeacucar.com/produto/62198/queijo-mini-saint-paulin-babybel-100g-5-unidades,30.0,92.0,0.0,6.9,0.3,4.8,0.0,0.0,213.0,2025-10-16 09:41:52,Não especificada,3073780107440
Filé de Peito de Frango Resfriado Bandeja 700g,https://www.paodeacucar.com/produto/69102/file-de-peito-de-frango-resfriado-bandeja-700g,100.0,110.0,0.0,20.0,3.0,2.0,0.0,0.0,70.0,2025-10-16 09:42:09,Não especificada,5029
Queijo de Cabra MERCI CHEF 140g,https://www.paodeacucar.com/produto/301881/queijo-de-cabra-merci-chef-140g,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,144.0,2025-10-16 09:42:44,Não especificada,3523230053365
Queijo Mussarela Fatiado Sadia 300g Embalagem Econômica,https://www.paodeacucar.com/produto/1548201/queijo-mussarela-fatiado-sadia-300g-embalagem-economica,30.0,96.0,0.6,7.2,7.2,4.0,0.0,0.6,128.0,2025-10-16 09:43:04,Não especificada,7891515592097
Queijo Minas Cruzilia 500g,https://www.paodeacucar.com/produto/133756/queijo-minas-cruzilia-500g,30.0,114.0,0.0,8.0,9.0,5.0,0.0,0.0,63.0,2025-10-16 09:43:43,Não especificada,232340
Queijo Gouda Fatiado Président 130g,https://www.paodeacucar.com/produto/1635270/queijo-gouda-fatiado-president-130g,30.0,113.0,0.0,7.1,9.4,6.4,0.0,0.0,111.0,2025-10-16 09:44:20,Não especificada,7891097107184
Mamão Formosa Granel 2kg (1 Unid),https://www.paodeacucar.com/produto/38181/mamao-formosa-granel-2kg-(1-unid),100.0,45.0,12.0,1.0,0.0,0.0,1.8,0.0,0.0,2025-10-16 09:44:40,Não especificada,219631
Queijo Mussarela de Búfala Fatiado Levitare 150g,https://www.paodeacucar.com/produto/475955/queijo-mussarela-de-bufala-fatiado-levitare-150g,30.0,110.0,0.6,6.5,10.1,6.0,0.0,0.0,70.0,2025-10-16 09:45:19,Não especificada,7898905835536
Queijo Maasdam Président 160g,https://www.paodeacucar.com/produto/421292/queijo-maasdam-president-160g,30.0,114.0,0.0,9.8,8.3,5.3,0.0,0.0,142.0,2025-10-16 09:46:13,Não especificada,7891097001352
Queijo Provolone Qualitá 350g,https://www.paodeacucar.com/produto/116335/queijo-provolone-qualita-350g,30.0,103.0,0.0,8.7,7.6,4.7,0.0,0.0,336.0,2025-10-16 09:46:32,Não especificada,487047
Queijo Mussarela de Búfala Bola Búfala Almeida Prado 250g,https://www.paodeacucar.com/produto/127720/queijo-mussarela-de-bufala-bola-bufala-almeida-prado-250g,30.0,95.0,0.0,5.3,0.3,4.8,0.0,0.0,87.0,2025-10-16 09:47:11,Não especificada,7898266070102
Queijo Tipo Grana Ralado Qualitá Pacote 50g,https://www.paodeacucar.com/produto/457500/queijo-tipo-grana-ralado-qualita-pacote-50g,10.0,38.0,0.0,3.0,2.8,1.7,0.0,0.0,53.0,2025-10-16 09:47:32,Não especificada,7895000500437
Requeijão Cremoso TIROLEZ Copo 200g,https://www.paodeacucar.com/produto/190337/requeijao-cremoso-tirolez-copo-200g,30.0,76.0,0.5,1.7,0.1,5.1,0.0,0.5,136.0,2025-10-16 09:47:50,Não especificada,7896030518027
Queijo Camembert Ile de France 125g,https://www.paodeacucar.com/produto/456514/queijo-camembert-ile-de-france-125g,30.0,89.0,0.0,6.0,7.2,5.1,0.0,0.0,168.0,2025-10-16 09:48:08,Não especificada,3161712996108
Queijo Parmesão Lascas Faixa Azul 150g,https://www.paodeacucar.com/produto/465031/queijo-parmesao-lascas-faixa-azul-150g,30.0,115.0,0.0,9.1,9.0,5.7,0.0,0.0,196.0,2025-10-16 09:48:26,Não especificada,7891999004826
Biscoito Wafer Recheio Chocolate Bauducco Pacote 140g,https://www.paodeacucar.com/produto/310906/biscoito-wafer-recheio-chocolate-bauducco-pacote-140g,30.0,249.0,33.0,3.5,12.0,3.9,2.8,19.0,123.0,2025-10-16 09:48:45,Não especificada,7891962036984
Filé Mignon em Bife Bandeja 500g,https://www.paodeacucar.com/produto/25751/file-mignon-em-bife-bandeja-500g,100.0,280.0,0.0,16.0,24.0,9.0,0.0,0.0,130.0,2025-10-16 09:49:04,Não especificada,11099
Queijo Holandês de Cabra Cablanca Pedaço 200g,https://www.paodeacucar.com/produto/37295/queijo-holandes-de-cabra-cablanca-pedaco-200g,30.0,110.0,0.0,7.0,9.0,5.8,0.0,0.0,224.0,2025-10-16 09:49:40,Não especificada,403658
Queijo Gruyère Fracionado Faixa Azul 150g,https://www.paodeacucar.com/produto/472042/queijo-gruyere-fracionado-faixa-azul-150g,30.0,117.0,0.0,8.0,9.5,6.1,0.0,0.0,96.0,2025-10-16 09:49:58,Não especificada,7891999007278
Queijo Provolone Com Casca Fatiado 200g,https://www.paodeacucar.com/produto/151795/queijo-provolone-com-casca-fatiado-200g,30.0,90.0,0.0,8.0,6.0,4.0,0.0,0.0,330.0,2025-10-16 09:50:53,Não especificada,200
Queijo Gorgonzola 180g,https://www.paodeacucar.com/produto/89980/queijo-gorgonzola-180g,30.0,106.0,0.0,6.4,0.3,5.6,0.0,0.0,344.0,2025-10-16 09:51:11,Não especificada,7896183203184
Queijo Prato Fatiado Sadia 300g Embalagem Econômica,https://www.paodeacucar.com/produto/1548202/queijo-prato-fatiado-sadia-300g-embalagem-economica,30.0,103.0,0.6,8.3,7.5,5.7,0.0,0.6,120.0,2025-10-16 09:51:30,Não especificada,7891515592073
Queijo Parmesão Ralado La Serenissima Pacote 50g,https://www.paodeacucar.com/produto/1602948/queijo-parmesao-ralado-la-serenissima-pacote-50g,10.0,45.0,0.2,4.0,0.1,2.2,0.0,0.2,132.0,2025-10-16 09:51:49,Não especificada,7790742225702
Filé Mignon Para Strogonoff 400g,https://www.paodeacucar.com/produto/169885/file-mignon-para-strogonoff-400g,100.0,280.0,0.0,16.0,24.0,9.0,0.0,0.0,130.0,2025-10-16 09:52:25,Não especificada,1915
Queijo Provolone Defumado Tirolez 335g,https://www.paodeacucar.com/produto/459379/queijo-provolone-defumado-tirolez-335g,30.0,131.0,0.0,8.1,0.4,6.8,0.0,0.0,145.0,2025-10-16 09:53:01,Não especificada,7896030520587
Queijo Prato Lanche Light TIROLEZ 350g,https://www.paodeacucar.com/produto/114523/queijo-prato-lanche-light-tirolez-350g,30.0,104.0,0.0,7.0,8.5,5.0,0.0,0.0,168.0,2025-10-16 09:53:19,Não especificada,30755
Queijo Processado Fatiado Cheddar Vigor 140g,https://www.paodeacucar.com/produto/1631201/queijo-processado-fatiado-cheddar-vigor-140g,30.0,105.0,3.2,3.8,8.6,4.7,0.0,1.9,408.0,2025-10-16 09:54:13,Não especificada,7896625211685
Queijo Frescal Ultrafiltrado Danubio Pote 500g,https://www.paodeacucar.com/produto/101019/queijo-frescal-ultrafiltrado-danubio-pote-500g,50.0,89.0,1.9,5.8,6.5,4.2,0.0,0.0,226.0,2025-10-16 09:54:49,Não especificada,7896068593003
Queijo Mussarela de Búfala Fatiado Qualitá 150g,https://www.paodeacucar.com/produto/753046/queijo-mussarela-de-bufala-fatiado-qualita-150g,30.0,102.0,0.0,8.4,7.5,4.8,0.0,0.0,128.0,2025-10-16 09:55:45,Não especificada,7895000519132
Queijo Fundido Prato Qualitá 120g,https://www.paodeacucar.com/produto/753006/queijo-fundido-prato-qualita-120g,30.0,84.0,3.8,3.2,6.3,3.3,0.0,0.0,392.0,2025-10-16 09:56:24,Não especificada,7895000521654
Queijo Prato Light Fatiado TIROLEZ Bandeja 150g,https://www.paodeacucar.com/produto/164995/queijo-prato-light-fatiado-tirolez-bandeja-150g,30.0,90.0,0.0,8.0,6.0,3.0,0.0,0.0,180.0,2025-10-16 09:56:43,Não especificada,77910
Queijo Gouda Fracionado Faixa Azul 200g,https://www.paodeacucar.com/produto/472044/queijo-gouda-fracionado-faixa-azul-200g,30.0,116.0,0.0,7.1,9.7,6.2,0.0,0.0,229.0,2025-10-16 09:57:40,Não especificada,7891999008916
Queijo Mussarela Fatiado Extra Fino Président 150g,https://www.paodeacucar.com/produto/1635137/queijo-mussarela-fatiado-extra-fino-president-150g,30.0,96.0,0.6,7.2,7.2,4.0,0.0,0.6,128.0,2025-10-16 09:58:00,Não especificada,7891097106033
Queijo Labneh Chancliche President 135g,https://www.paodeacucar.com/produto/122429/queijo-labneh-chancliche-president-135g,20.0,47.0,0.0,3.8,3.3,1.98,0.0,0.0,193.0,2025-10-16 09:59:35,Não especificada,7896264900070
Arroz Agulhinha Tipo 1 CAMIL Pacote 5kg,https://www.paodeacucar.com/produto/41329/arroz-agulhinha-tipo-1-camil-pacote-5kg,50.0,0.0,39.0,3.7,0.0,0.0,0.8,0.0,0.0,2025-10-16 09:59:55,Não especificada,7896006711155
Queijo Frescal Ultrafiltrado Light Danubio Pote 500g,https://www.paodeacucar.com/produto/100897/queijo-frescal-ultrafiltrado-light-danubio-pote-500g,50.0,62.0,2.1,6.8,2.9,1.8,0.0,0.0,228.0,2025-10-16 10:00:14,Não especificada,7896068592006
Queijo Mini Saint Paulin Light Babybel 100g 5 Unidades,https://www.paodeacucar.com/produto/10925/queijo-mini-saint-paulin-light-babybel-100g-5-unidades,30.0,72.0,0.0,7.8,4.5,3.0,0.0,0.0,228.0,2025-10-16 10:00:33,Não especificada,3073780965828
Queijo Provolone Pedaço Bandeja 240g,https://www.paodeacucar.com/produto/112765/queijo-provolone-pedaco-bandeja-240g,30.0,90.0,0.0,8.0,6.0,4.0,0.0,0.0,330.0,2025-10-16 10:02:05,Não especificada,15882
Queijo Burrata Búfala Almeida Prado 150g,https://www.paodeacucar.com/produto/408841/queijo-burrata-bufala-almeida-prado-150g,30.0,133.0,0.0,2.2,0.5,8.6,0.0,0.0,49.0,2025-10-16 10:02:41,Não especificada,7898266070164
Queijo Camembert Faixa Azul 120G,https://www.paodeacucar.com/produto/1630529/queijo-camembert-faixa-azul-120g,30.0,114.0,0.0,6.1,10.0,6.2,0.0,0.0,134.0,2025-10-16 10:03:37,Não especificada,7896625211913
Queijo Parmesão Ralado Vigor Bandeja 150g,https://www.paodeacucar.com/produto/464579/queijo-parmesao-ralado-vigor-bandeja-150g,10.0,39.0,0.0,3.0,3.0,1.9,0.0,0.0,65.0,2025-10-16 10:05:11,Não especificada,7891999004116
Queijo Holandês Gouda Rembrandt Pedaço 200g,https://www.paodeacucar.com/produto/121762/queijo-holandes-gouda-rembrandt-pedaco-200g,30.0,110.0,0.0,7.0,9.0,6.0,0.0,0.0,250.0,2025-10-16 10:05:48,Não especificada,437394
Queijo Mussarela de Búfala Fatiado Búfalo Dourado 100g,https://www.paodeacucar.com/produto/710371/queijo-mussarela-de-bufala-fatiado-bufalo-dourado-100g,30.0,95.0,2.0,6.0,7.2,5.2,0.0,0.0,60.0,2025-10-16 10:06:09,Não especificada,7898072690464
Queijo Brie Sul de Minas Campo Lindo Fornin 220g,https://www.paodeacucar.com/produto/1635792/queijo-brie-sul-de-minas-campo-lindo-fornin-220g,30.0,107.0,0.8,5.1,0.2,6.3,0.0,0.2,179.0,2025-10-16 10:06:27,Não especificada,7891143021341
Queijo de Cabra Cremoso MERCI CHEF! 150 g,https://www.paodeacucar.com/produto/388079/queijo-de-cabra-cremoso-merci-chef!-150-g,30.0,50.0,0.9,3.3,3.6,2.6,0.0,0.0,120.0,2025-10-16 10:07:03,Não especificada,3523230039970
Queijo Camembert Tirolez 125g,https://www.paodeacucar.com/produto/459465/queijo-camembert-tirolez-125g,30.0,107.0,0.0,5.2,0.3,6.2,0.0,0.0,166.0,2025-10-16 10:07:22,Não especificada,7896030518287
Queijo Azul Président 100g,https://www.paodeacucar.com/produto/440372/queijo-azul-president-100g,30.0,99.0,0.0,6.0,0.2,6.3,0.0,0.0,0.2,2025-10-16 10:08:02,Não especificada,3023260031741
Ketchup Heinz Tradicional 397g,https://www.paodeacucar.com/produto/91853/ketchup-heinz-tradicional-397g,12.0,14.0,3.3,0.0,0.0,0.0,0.0,0.0,120.0,2025-10-16 10:08:22,Não especificada,7896102503708
Queijo Holandês Prima Donna Azul Pedaço 300g,https://www.paodeacucar.com/produto/134967/queijo-holandes-prima-donna-azul-pedaco-300g,30.0,110.0,0.0,8.0,9.0,6.0,0.0,0.0,250.0,2025-10-16 10:08:57,Não especificada,8402
Queijo Mascarpone Vitalatte Pote 200g,https://www.paodeacucar.com/produto/439219/queijo-mascarpone-vitalatte-pote-200g,30.0,57.0,1.0,2.0,5.0,3.0,0.0,1.0,30.0,2025-10-16 10:09:15,Não especificada,7898931168950
Queijo Parmesão Vegetal Vida Veg 150g,https://www.paodeacucar.com/produto/1376236/queijo-parmesao-vegetal-vida-veg-150g,30.0,117.0,9.4,0.0,8.6,5.7,0.0,0.0,298.0,2025-10-16 10:09:51,Não especificada,7898958161682
Queijo Mussarela Ralado Vegano Nomoo Pouch 150g,https://www.paodeacucar.com/produto/1433781/queijo-mussarela-ralado-vegano-nomoo-pouch-150g,30.0,97.0,6.1,0.3,7.9,5.8,0.1,0.0,12.0,2025-10-16 10:10:27,Não especificada,7898968082366
Queijo Tipo Provolone Vegano Nomoo 150g,https://www.paodeacucar.com/produto/714734/queijo-tipo-provolone-vegano-nomoo-150g,30.0,62.0,2.3,0.4,5.7,3.7,0.8,0.0,1.9,2025-10-16 10:10:44,Não especificada,7898968082045
Milho Conserva Bonduelle 170g,https://www.paodeacucar.com/produto/181420/milho-conserva-bonduelle-170g,170.0,133.0,24.0,3.4,1.7,0.0,4.1,7.5,415.0,2025-10-16 10:11:02,Não especificada,3083681080803
