nome,url,porcao,calorias,carboidratos,proteinas,gorduras,gorduras_saturadas,fibras,acucares,sodio,data_coleta,categoria,codigo
Energético Red Bull Sem Açúcar 250ml,https://www.paodeacucar.com/produto/155636/energetico-red-bull-sem-acucar-250ml,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2025-10-16 22:10:43,Não especificada,611269101713
Refrigerante ANTARCTICA Soda Limonada Zero Lata 350ml,https://www.paodeacucar.com/produto/165251/refrigerante-antarctica-soda-limonada-zero-lata-350ml,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 22:11:36,Não especificada,7891991000819
Néctar Laranja Del Valle Caixa 1l,https://www.paodeacucar.com/produto/29497/nectar-laranja-del-valle-caixa-1l,0.0,84.0,21.0,0.0,0.0,0.0,0.0,21.0,6.2,2025-10-16 22:12:31,Não especificada,7898341430111
Refrigerante Laranja Fanta Garrafa 2l,https://www.paodeacucar.com/produto/12767/refrigerante-laranja-fanta-garrafa-2l,0.0,80.0,20.0,0.0,0.0,0.0,0.0,20.0,24.0,2025-10-16 22:13:25,Não especificada,7894900031515
Isotônico Limão Gatorade Garrafa 500ml,https://www.paodeacucar.com/produto/136870/isotonico-limao-gatorade-garrafa-500ml,0.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,90.0,2025-10-16 22:14:44,Não especificada,7892840808037
Cerveja Fruit Beer Passion Baden Baden Garrafa 600ml,https://www.paodeacucar.com/produto/1635326/cerveja-fruit-beer-passion-baden-baden-garrafa-600ml,0.0,46.0,3.0,0.5,0.0,0.0,0.5,0.9,4.6,2025-10-16 22:15:41,Não especificada,7898230716920
Isotônico Laranja Gatorade Garrafa 500ml,https://www.paodeacucar.com/produto/136724/isotonico-laranja-gatorade-garrafa-500ml,0.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,90.0,2025-10-16 22:17:18,Não especificada,7892840808020
Bebida Caju Natural One Ambiente Garrafa 900ml,https://www.paodeacucar.com/produto/505570/bebida-caju-natural-one-ambiente-garrafa-900ml,0.0,64.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,2025-10-16 22:18:15,Não especificada,7899916906437
Refrigerante Guaraná ANTARCTICA Garrafa 2L,https://www.paodeacucar.com/produto/44656/refrigerante-guarana-antarctica-garrafa-2l,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,2025-10-16 22:18:37,Não especificada,7891991001342
Kit Refrigerante Coca-Cola Original + Sprite Limão 2l Cada,https://www.paodeacucar.com/produto/1616388/kit-refrigerante-coca-cola-original-+-sprite-limao-2l-cada,0.0,59.0,15.0,0.0,0.0,0.0,0.0,15.0,10.0,2025-10-16 22:18:57,Não especificada,7894900027358
Refrigerante Limão Sprite Garrafa 2l,https://www.paodeacucar.com/produto/412933/refrigerante-limao-sprite-garrafa-2l,0.0,81.0,20.0,0.0,0.0,0.0,0.0,20.0,15.0,2025-10-16 22:19:39,Não especificada,7894900681000
Kit Refrigerante Coca-Cola Original + Laranja Fanta 2l Cada,https://www.paodeacucar.com/produto/470926/kit-refrigerante-coca-cola-original-+-laranja-fanta-2l-cada,0.0,59.0,15.0,0.0,0.0,0.0,0.0,15.0,10.0,2025-10-16 22:20:20,Não especificada,7894900027327
Whisky Escocês Blended Buchanans Deluxe Garrafa 1l,https://www.paodeacucar.com/produto/55496/whisky-escoces-blended-buchanans-deluxe-garrafa-1l,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 22:20:39,Não especificada,50196364
Refrigerante Uva Fanta Lata 220ml,https://www.paodeacucar.com/produto/361293/refrigerante-uva-fanta-lata-220ml,0.0,51.0,13.0,0.0,0.0,0.0,0.0,12.0,34.0,2025-10-16 22:22:28,Não especificada,7894900050394
Refrigerante Coca-Cola Lata 350ml,https://www.paodeacucar.com/produto/116609/refrigerante-coca-cola-lata-350ml,0.0,154.0,37.0,0.0,0.0,0.0,0.0,37.0,18.0,2025-10-16 22:22:47,Não especificada,7894900010015
Refrigerante Limão Sprite Garrafa 200ml,https://www.paodeacucar.com/produto/444514/refrigerante-limao-sprite-garrafa-200ml,0.0,81.0,20.0,0.0,0.0,0.0,0.0,20.0,15.0,2025-10-16 22:24:13,Não especificada,78939745
Suco Maçã Natural One Ambiente Garrafa 900ml,https://www.paodeacucar.com/produto/339053/suco-maca-natural-one-ambiente-garrafa-900ml,0.0,114.0,28.0,0.0,0.0,0.0,1.0,18.0,0.0,2025-10-16 22:29:13,Não especificada,7899916904815
Suco Maracujá e Maçã Natural One Ambiente Garrafa 900ml,https://www.paodeacucar.com/produto/1625567/suco-maracuja-e-maca-natural-one-ambiente-garrafa-900ml,0.0,64.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,2025-10-16 22:29:51,Não especificada,7899916915767
Refrigerante Coca-Cola Lata 310ml,https://www.paodeacucar.com/produto/355907/refrigerante-coca-cola-lata-310ml,0.0,136.0,33.0,0.0,0.0,0.0,0.0,33.0,16.0,2025-10-16 22:30:28,Não especificada,7894900011159
Suco Uva Del Valle Caixa 1l,https://www.paodeacucar.com/produto/321063/suco-uva-del-valle-caixa-1l,0.0,115.0,29.0,0.0,0.0,0.0,2.5,29.0,6.2,2025-10-16 22:31:27,Não especificada,7894900611014
Energético Red Bull Energy Drink 250ml,https://www.paodeacucar.com/produto/150403/energetico-red-bull-energy-drink-250ml,0.0,114.0,27.0,0.0,0.0,0.0,0.0,0.0,103.0,2025-10-16 22:31:47,Não especificada,611269991000
Água de Coco Integral Sococo Caixa 1l,https://www.paodeacucar.com/produto/37886/agua-de-coco-integral-sococo-caixa-1l,0.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,2025-10-16 22:33:26,Não especificada,7896004401409
Energético Zero Açúcar Monster Lata 473ml,https://www.paodeacucar.com/produto/1623422/energetico-zero-acucar-monster-lata-473ml,0.0,6.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 22:35:22,Não especificada,7898938890076
Kit Refrigerante Coca-Cola Original + Fanta Guaraná 2l Cada Leve Mais Pague Menos,https://www.paodeacucar.com/produto/470924/kit-refrigerante-coca-cola-original-+-fanta-guarana-2l-cada-leve-mais-pague-menos,0.0,81.0,21.0,0.0,0.0,0.0,0.0,21.0,16.0,2025-10-16 22:38:15,Não especificada,7894900027334
Refrigerante Laranja Fanta Garrafa 600ml,https://www.paodeacucar.com/produto/106062/refrigerante-laranja-fanta-garrafa-600ml,0.0,80.0,20.0,0.0,0.0,0.0,0.0,20.0,24.0,2025-10-16 22:40:06,Não especificada,7894900031607
"Suco Integral Uva Branco Aurora Garrafa 1,5l","https://www.paodeacucar.com/produto/184891/suco-integral-uva-branco-aurora-garrafa-1,5l",0.0,116.0,29.0,0.42,0.0,0.0,0.28,0.0,1.52,2025-10-16 22:41:21,Não especificada,7891141025570
Refrigerante Laranja-Pera FYs Lata 350ml,https://www.paodeacucar.com/produto/446223/refrigerante-laranja-pera-fys-lata-350ml,0.0,59.0,15.0,0.0,0.0,0.0,0.0,15.0,27.0,2025-10-16 22:42:38,Não especificada,7896052607129
Néctar Maracujá Del Valle Caixa 1l,https://www.paodeacucar.com/produto/55265/nectar-maracuja-del-valle-caixa-1l,0.0,84.0,20.0,0.0,0.0,0.0,0.0,20.0,7.4,2025-10-16 22:44:12,Não especificada,7898341430074
Refrigerante Limão Sprite Lata 350ml,https://www.paodeacucar.com/produto/412934/refrigerante-limao-sprite-lata-350ml,0.0,142.0,36.0,0.0,0.0,0.0,0.0,36.0,27.0,2025-10-16 22:47:44,Não especificada,7894900681017
Energético Monster Lata 473ml,https://www.paodeacucar.com/produto/11178/energetico-monster-lata-473ml,0.0,93.0,23.0,0.0,0.0,0.0,0.0,23.0,155.0,2025-10-16 22:50:19,Não especificada,70847022015
Suco Laranja e Maçã Natural One Ambiente Garrafa 900ml,https://www.paodeacucar.com/produto/1631420/suco-laranja-e-maca-natural-one-ambiente-garrafa-900ml,0.0,76.0,19.0,0.0,0.0,0.0,0.0,15.0,7.0,2025-10-16 22:50:58,Não especificada,7899916917037
Refrigerante Laranja Fanta Lata 350ml,https://www.paodeacucar.com/produto/76272/refrigerante-laranja-fanta-lata-350ml,0.0,140.0,35.0,0.0,0.0,0.0,0.0,35.0,42.0,2025-10-16 22:53:14,Não especificada,7894900030013
Refrigerante Uva Fanta Garrafa 2l,https://www.paodeacucar.com/produto/70655/refrigerante-uva-fanta-garrafa-2l,0.0,46.0,11.0,0.0,0.0,0.0,0.0,11.0,31.0,2025-10-16 22:55:11,Não especificada,7894900051513
Néctar Abacaxi Del Valle Caixa 1l,https://www.paodeacucar.com/produto/12263/nectar-abacaxi-del-valle-caixa-1l,0.0,80.0,20.0,0.0,0.0,0.0,0.0,20.0,8.5,2025-10-16 22:56:43,Não especificada,7894900660364
"Suco Integral Maçã Aurora Caixa 1,5l","https://www.paodeacucar.com/produto/1632844/suco-integral-maca-aurora-caixa-1,5l",0.0,166.0,40.0,0.0,0.0,0.0,6.8,30.0,0.0,2025-10-16 22:58:34,Não especificada,7891141038754
Suco Integral Uva Tinto Aliança Caixa 1l,https://www.paodeacucar.com/produto/1625512/suco-integral-uva-tinto-alianca-caixa-1l,0.0,120.0,30.0,0.0,0.0,0.0,0.0,28.0,0.0,2025-10-16 22:58:52,Não especificada,7896100503090
"Refrigerante Laranja Fanta Garrafa 1,5l","https://www.paodeacucar.com/produto/25184/refrigerante-laranja-fanta-garrafa-1,5l",0.0,80.0,20.0,0.0,0.0,0.0,0.0,20.0,24.0,2025-10-16 22:59:11,Não especificada,7894900031751
Energético Red Bull Tropical Edition 250ml,https://www.paodeacucar.com/produto/329773/energetico-red-bull-tropical-edition-250ml,0.0,116.0,28.0,0.0,0.0,0.0,0.0,0.0,141.0,2025-10-16 23:00:06,Não especificada,9002490229160
"Suco Integral de Maçã PET 1,5l","https://www.paodeacucar.com/produto/1636357/suco-integral-de-maca-pet-1,5l",0.0,102.0,24.0,0.0,0.4,0.2,0.0,24.0,0.0,2025-10-16 23:01:01,Não especificada,7895000536269
Água de Coco TAEQ 200ml,https://www.paodeacucar.com/produto/79335/agua-de-coco-taeq-200ml,0.0,44.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,2025-10-16 23:01:57,Não especificada,7895000292028
Energético Juice Monster Mango Loco Lata 473ml,https://www.paodeacucar.com/produto/452790/energetico-juice-monster-mango-loco-lata-473ml,0.0,104.0,24.8,0.0,0.0,0.0,0.0,0.0,28.0,2025-10-16 23:02:34,Não especificada,70847033301
Suco Laranja e Maçã Natural One Ambiente Garrafa 300ml,https://www.paodeacucar.com/produto/1631425/suco-laranja-e-maca-natural-one-ambiente-garrafa-300ml,0.0,115.0,28.0,0.7,0.0,0.0,0.0,23.0,10.0,2025-10-16 23:03:10,Não especificada,7899916917624
Fanta Laranja Original PET 200ML,https://www.paodeacucar.com/produto/385858/fanta-laranja-original-pet-200ml,0.0,80.0,20.0,0.0,0.0,0.0,0.0,20.0,24.0,2025-10-16 23:03:48,Não especificada,78936478
Refrigerante Uva Fanta Lata 350ml,https://www.paodeacucar.com/produto/75754/refrigerante-uva-fanta-lata-350ml,0.0,81.0,20.0,0.0,0.0,0.0,0.0,20.0,54.0,2025-10-16 23:04:07,Não especificada,7894900050011
Suco Integral Uva Casa de Bento Garrafa 1l,https://www.paodeacucar.com/produto/172104/suco-integral-uva-casa-de-bento-garrafa-1l,0.0,136.0,34.0,0.6,0.0,0.0,0.9,31.0,0.38,2025-10-16 23:04:46,Não especificada,7891141023910
Bebida Adoçada Morango Maguary Caixa 1l,https://www.paodeacucar.com/produto/292234/bebida-adocada-morango-maguary-caixa-1l,0.0,92.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 23:05:05,Não especificada,7896000594198
Chá Mate com Gás Limão Leão Lata 290ml,https://www.paodeacucar.com/produto/462211/cha-mate-com-gas-limao-leao-lata-290ml,0.0,78.0,19.0,0.0,0.0,0.0,0.0,19.0,90.0,2025-10-16 23:06:19,Não especificada,7891098041647
Refresco Adoçado Morango Del Valle Kapo Caixa 200ml,https://www.paodeacucar.com/produto/66453/refresco-adocado-morango-del-valle-kapo-caixa-200ml,0.0,68.0,17.0,0.0,0.0,0.0,0.0,17.0,7.3,2025-10-16 23:06:37,Não especificada,7894900583700
Suco Concentrado Maracujá Maguary Garrafa 500ml,https://www.paodeacucar.com/produto/114515/suco-concentrado-maracuja-maguary-garrafa-500ml,0.0,5.0,1.2,0.0,0.0,0.0,0.0,1.2,0.0,2025-10-16 23:07:32,Não especificada,7896000555359
Suco Integral Uva OQ Garrafa 300ml,https://www.paodeacucar.com/produto/1545266/suco-integral-uva-oq-garrafa-300ml,0.0,82.0,19.0,0.9,0.0,0.0,0.0,19.0,0.0,2025-10-16 23:09:57,Não especificada,7898942775307
Refrigerante Limão Sprite Garrafa 600ml,https://www.paodeacucar.com/produto/448858/refrigerante-limao-sprite-garrafa-600ml,0.0,81.0,20.0,0.0,0.0,0.0,0.0,20.0,15.0,2025-10-16 23:12:01,Não especificada,7894900681246
Refresco Adoçado Laranja Del Valle Kapo Caixa 200ml,https://www.paodeacucar.com/produto/169113/refresco-adocado-laranja-del-valle-kapo-caixa-200ml,0.0,69.0,17.0,0.0,0.0,0.0,0.0,17.0,8.2,2025-10-16 23:12:19,Não especificada,7894900563702
"Suco Uva e Maçã Maguary Garrafa 1,35l","https://www.paodeacucar.com/produto/1632843/suco-uva-e-maca-maguary-garrafa-1,35l",0.0,104.0,26.0,0.0,0.0,0.0,0.0,26.0,35.0,2025-10-16 23:13:54,Não especificada,7898063767052
Refrigerante ANTARCTICA Soda Limonada Garrafa 600ml,https://www.paodeacucar.com/produto/26466/refrigerante-antarctica-soda-limonada-garrafa-600ml,0.0,92.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,2025-10-16 23:14:12,Não especificada,7891991002653
Suco Integral Uva Tinto Villa Piva Garrafa 300ml,https://www.paodeacucar.com/produto/419698/suco-integral-uva-tinto-villa-piva-garrafa-300ml,0.0,216.0,50.0,0.6,0.0,0.0,0.6,35.0,0.0,2025-10-16 23:14:30,Não especificada,7898965716035
Baer-Mate 350ml - Mate com Gás e Cafeína Natural,https://www.paodeacucar.com/produto/460811/baer-mate-350ml---mate-com-gas-e-cafeina-natural,0.0,66.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,2025-10-16 23:15:26,Não especificada,7898965685041
Suco Integral Tangerina Villa Piva Garrafa 1l,https://www.paodeacucar.com/produto/461591/suco-integral-tangerina-villa-piva-garrafa-1l,0.0,89.0,16.0,0.7,2.0,0.0,1.3,17.0,11.0,2025-10-16 23:16:04,Não especificada,7898965716080
Refresco em Pó Maracujá Zero Açúcar Clight Pacote 8g,https://www.paodeacucar.com/produto/384528/refresco-em-po-maracuja-zero-acucar-clight-pacote-8g,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2025-10-16 23:16:23,Não especificada,7622210696595
Suco Maçã OQ Garrafa 1l,https://www.paodeacucar.com/produto/1613932/suco-maca-oq-garrafa-1l,0.0,84.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,2025-10-16 23:16:46,Não especificada,7898942775802
Suco Integral Maçã Taeq Garrafa 1l,https://www.paodeacucar.com/produto/1386746/suco-integral-maca-taeq-garrafa-1l,0.0,108.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,2025-10-16 23:18:09,Não especificada,7895000521555
Refresco Adoçado Goiaba Maguary Caixa 1L,https://www.paodeacucar.com/produto/1635994/refresco-adocado-goiaba-maguary-caixa-1l,0.0,76.0,19.0,0.0,0.0,0.0,0.0,19.0,24.0,2025-10-16 23:18:46,Não especificada,7896005404201
Refresco em Pó Limonada Zero Açúcar Clight Pacote 8g,https://www.paodeacucar.com/produto/383886/refresco-em-po-limonada-zero-acucar-clight-pacote-8g,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2025-10-16 23:21:47,Não especificada,7622210696328
Suco Integral Laranja Juq Caixa 200ml,https://www.paodeacucar.com/produto/1630105/suco-integral-laranja-juq-caixa-200ml,0.0,82.0,9.6,1.4,0.0,0.0,0.0,8.8,0.0,2025-10-16 23:22:06,Não especificada,7898942775734
"Suco Pera com Uva Qualitá Garrafa 1,5l","https://www.paodeacucar.com/produto/1629300/suco-pera-com-uva-qualita-garrafa-1,5l",0.0,100.0,25.0,0.6,0.0,0.0,0.0,24.0,0.0,2025-10-16 23:25:09,Não especificada,7895000533879
"Suco Uva Tinto Aliança Garrafa 1,5l","https://www.paodeacucar.com/produto/395811/suco-uva-tinto-alianca-garrafa-1,5l",0.0,112.0,30.0,0.0,0.0,0.0,0.0,28.0,0.0,2025-10-16 23:26:06,Não especificada,7896100501829
Refresco Adoçado Laranja Maguary Caixa 1l,https://www.paodeacucar.com/produto/1631358/refresco-adocado-laranja-maguary-caixa-1l,0.0,26.0,6.6,0.0,0.0,0.0,0.0,6.6,7.9,2025-10-16 23:26:25,Não especificada,7896005404072
Refresco em Pó Limão Mid Pacote 20g,https://www.paodeacucar.com/produto/478049/refresco-em-po-limao-mid-pacote-20g,4.0,14.0,3.0,0.0,0.0,0.0,0.0,2.8,6.1,2025-10-16 23:26:44,Não especificada,7891132082223
Néctar Pêssego Del Valle Caixa 200ml,https://www.paodeacucar.com/produto/811047/nectar-pessego-del-valle-caixa-200ml,0.0,84.0,21.0,0.0,0.0,0.0,0.0,21.0,6.6,2025-10-16 23:27:39,Não especificada,7894900660425
Suco Integral Maçã Villa Piva Garrafa 1l,https://www.paodeacucar.com/produto/461589/suco-integral-maca-villa-piva-garrafa-1l,0.0,97.0,23.0,0.1,0.3,0.0,0.4,20.0,1.3,2025-10-16 23:28:52,Não especificada,7898965716073
Refrigerante Guaraná Antarctica Garrafa 600ml,https://www.paodeacucar.com/produto/26310/refrigerante-guarana-antarctica-garrafa-600ml,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,2025-10-16 23:29:10,Não especificada,7891991002646
Suco Maçã Juq Caixa 200ml,https://www.paodeacucar.com/produto/1630100/suco-maca-juq-caixa-200ml,0.0,84.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,2025-10-16 23:29:28,Não especificada,7898942775864
Suco Gaseificado Integral Uva Tinto Aurora Lata 269ml,https://www.paodeacucar.com/produto/1376490/suco-gaseificado-integral-uva-tinto-aurora-lata-269ml,0.0,128.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 23:30:23,Não especificada,7891141035197
Néctar Abacaxi e Maçã Qualitá Caixa 1l,https://www.paodeacucar.com/produto/1635067/nectar-abacaxi-e-maca-qualita-caixa-1l,0.0,86.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,2025-10-16 23:30:59,Não especificada,7895000535163
"Suco Integral Laranja OQ Garrafa 1,5l","https://www.paodeacucar.com/produto/1540183/suco-integral-laranja-oq-garrafa-1,5l",0.0,82.0,19.0,1.4,0.0,0.0,0.0,18.0,0.0,2025-10-16 23:31:38,Não especificada,7898942775727
Suco de Caju Integral Mitto Garrafa 1 Litro,https://www.paodeacucar.com/produto/452448/suco-de-caju-integral-mitto-garrafa-1-litro,0.0,94.0,24.0,0.0,0.0,0.0,0.6,0.0,0.0,2025-10-16 23:32:31,Não especificada,7898767020026
Suco Integral Uva Tinto Villa Piva Garrafa 1l,https://www.paodeacucar.com/produto/461592/suco-integral-uva-tinto-villa-piva-garrafa-1l,0.0,144.0,33.0,0.4,0.0,0.0,0.4,23.0,0.0,2025-10-16 23:33:26,Não especificada,7898965716097
Suco de Uva Tinto Integral CASA MADEIRA Garrafa 1 Litro,https://www.paodeacucar.com/produto/327541/suco-de-uva-tinto-integral-casa-madeira-garrafa-1-litro,0.0,137.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-16 23:33:44,Não especificada,7898070110841
Refresco em Pó Uva Mid Pacote 20g,https://www.paodeacucar.com/produto/478051/refresco-em-po-uva-mid-pacote-20g,4.0,15.0,3.4,0.0,0.0,0.0,0.0,3.3,6.7,2025-10-16 23:34:57,Não especificada,7891132082346
Suco Integral Uva Tinto com Hortelã Villa Piva Garrafa 300ml,https://www.paodeacucar.com/produto/461594/suco-integral-uva-tinto-com-hortela-villa-piva-garrafa-300ml,0.0,236.0,55.0,0.6,0.4,0.0,0.6,39.0,11.0,2025-10-16 23:35:16,Não especificada,7898965716134
Suco Uva Do Bem 1l,https://www.paodeacucar.com/produto/1639394/suco-uva-do-bem-1l,0.0,102.0,25.0,0.0,0.0,0.0,0.0,22.0,0.0,2025-10-16 23:37:24,Não especificada,7896005312407
Suco de Cranberry com Morango JUXX 1 Litro,https://www.paodeacucar.com/produto/273071/suco-de-cranberry-com-morango-juxx-1-litro,0.0,104.0,26.0,0.0,0.0,0.0,0.0,0.0,30.0,2025-10-16 23:38:18,Não especificada,7898911931321
Néctar Manga e Maçã Qualitá Caixa 200ml,https://www.paodeacucar.com/produto/1616484/nectar-manga-e-maca-qualita-caixa-200ml,0.0,85.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,2025-10-16 23:38:36,Não especificada,7895000528141
"Suco Integral Maçã com Hibisco, Canela e Gengibre Villa Piva Garrafa 300ml","https://www.paodeacucar.com/produto/461593/suco-integral-maca-com-hibisco,-canela-e-gengibre-villa-piva-garrafa-300ml",0.0,166.0,38.0,0.3,0.0,0.0,0.6,33.0,5.0,2025-10-16 23:40:27,Não especificada,7898965716158
"Suco Integral Maçã com Hibisco, Canela e Gengibre Villa Piva Garrafa 1l","https://www.paodeacucar.com/produto/461596/suco-integral-maca-com-hibisco,-canela-e-gengibre-villa-piva-garrafa-1l",0.0,111.0,25.0,0.2,0.0,0.0,0.4,22.0,3.0,2025-10-16 23:40:45,Não especificada,7898965716127
Suco Gaseificado Maçã Qualitá Lata 350ml,https://www.paodeacucar.com/produto/1635265/suco-gaseificado-maca-qualita-lata-350ml,0.0,168.0,42.0,0.0,0.7,0.4,0.0,42.0,0.0,2025-10-16 23:41:22,Não especificada,7895000535736
Refrigerante ANTARCTICA Guaraná Lata 350ml,https://www.paodeacucar.com/produto/51875/refrigerante-antarctica-guarana-lata-350ml,0.0,80.0,20.0,0.0,0.0,0.0,0.0,20.0,11.0,2025-10-16 23:41:40,Não especificada,7891991000826
Suco Integral Laranja Do Bem 200ml,https://www.paodeacucar.com/produto/1639391/suco-integral-laranja-do-bem-200ml,0.0,82.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,2025-10-16 23:43:28,Não especificada,7896005312445
Néctar Pêssego e Maçã Qualitá Caixa 200ml,https://www.paodeacucar.com/produto/1616125/nectar-pessego-e-maca-qualita-caixa-200ml,0.0,56.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,2025-10-16 23:43:46,Não especificada,7895000528172
Refresco em Pó Abacaxi Mid Pacote 20g,https://www.paodeacucar.com/produto/480510/refresco-em-po-abacaxi-mid-pacote-20g,4.0,15.0,3.6,0.0,0.0,0.0,0.0,3.4,9.2,2025-10-16 23:44:59,Não especificada,7891132082407
Suco Tangerina Xandô Garrafa 900ml,https://www.paodeacucar.com/produto/1591040/suco-tangerina-xando-garrafa-900ml,0.0,80.0,19.0,1.0,0.0,0.0,0.0,18.0,6.0,2025-10-16 23:45:17,Não especificada,7896623100868
Refrigerante Laranja Fanta Lata 220ml,https://www.paodeacucar.com/produto/361292/refrigerante-laranja-fanta-lata-220ml,0.0,88.0,22.0,0.0,0.0,0.0,0.0,22.0,26.0,2025-10-16 23:47:25,Não especificada,7894900030396
Néctar Goiaba Del Valle Caixa 1l,https://www.paodeacucar.com/produto/1627775/nectar-goiaba-del-valle-caixa-1l,0.0,28.0,6.6,0.0,0.0,0.0,4.3,2.2,0.0,2025-10-16 23:48:39,Não especificada,7894900660555
Energético Red Bull Morango e Pêssego Edition 250ml,https://www.paodeacucar.com/produto/1440309/energetico-red-bull-morango-e-pessego-edition-250ml,0.0,111.0,27.0,0.0,0.0,0.0,0.0,27.0,88.0,2025-10-16 23:48:57,Não especificada,9002490258825
Suco de Cranberry JUXX 1 Litro,https://www.paodeacucar.com/produto/154062/suco-de-cranberry-juxx-1-litro,0.0,104.0,26.0,0.0,0.0,0.0,0.0,0.0,30.0,2025-10-16 23:49:15,Não especificada,7898911931116
Chá Mate Orgânico Pêssego Poder da Terra Caixa 1l,https://www.paodeacucar.com/produto/444037/cha-mate-organico-pessego-poder-da-terra-caixa-1l,0.0,70.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,2025-10-16 23:49:52,Não especificada,7898954360393
Xarope Groselha Tropical Garrafa 1l,https://www.paodeacucar.com/produto/43631/xarope-groselha-tropical-garrafa-1l,0.0,65.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,2025-10-16 23:50:28,Não especificada,7896087700208
"Chá Verde Hibisco, Cavalinha e Dente-de-Leão Villa Piva Garrafa 300ml","https://www.paodeacucar.com/produto/459758/cha-verde-hibisco,-cavalinha-e-dente-de-leao-villa-piva-garrafa-300ml",0.0,109.0,27.0,1.0,0.0,0.0,2.7,22.0,7.0,2025-10-16 23:50:46,Não especificada,7898965716219
